"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","CCA","Rubble","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015","ID","Depth_num","TotPoints","Inc_points","Non_Inc_points","Per_Cover"
"2213","Tahiti_1",20,3,69.32,-17.5422,-149.6188,6.67,77.33,0,14.67,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_3",20,75,52,23,0.6932
"2214","Tahiti_1",20,30,58.66,-17.5422,-149.6188,2.67,92,0,5.33,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_30",20,75,44,31,0.5866
"2215","Tahiti_1",20,4,74.67,-17.5422,-149.6188,4,94.67,0,0,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_4",20,75,56,19,0.7467
"2216","Tahiti_1",20,5,38.67,-17.5422,-149.6188,0,93.33,0,6.67,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_5",20,75,29,46,0.3867
"2217","Tahiti_1",20,6,18.66,-17.5422,-149.6188,5.33,84,0,8,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_6",20,75,14,61,0.1866
"2218","Tahiti_1",20,7,70.67,-17.5422,-149.6188,2.67,60,0,30.67,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_7",20,75,53,22,0.7067
"2219","Tahiti_1",20,8,54.67,-17.5422,-149.6188,0,17.33,9.33,66.67,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_8",20,75,41,34,0.5467
"2220","Tahiti_1",20,9,68,-17.5422,-149.6188,0,0,1.33,89.33,0.784419606847229,0.761234892583895,-0.00241286824888714,-1.23915328053285,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Susbtrate","Fixed substrate","None",0.777613705853883,1,3.3,1,-0.727747740734319,"20_SOCTAH1_9",20,75,51,24,0.68
"2221","Tahiti_1",40,1,1.33,-17.5422,-149.6188,6.67,26.67,2.67,62.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_1",40,75,1,74,0.0133
"2222","Tahiti_1",40,10,50.66,-17.5422,-149.6188,13.33,5.33,12,14.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_10",40,75,38,37,0.5066
"2223","Tahiti_1",40,11,76.02,-17.5422,-149.6188,5.33,0,18.67,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_11",40,75,57,18,0.7602
"2224","Tahiti_1",40,12,8.01,-17.5422,-149.6188,0,14.67,4,73.33,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_12",40,75,6,69,0.0801
"2225","Tahiti_1",40,13,69.32,-17.5422,-149.6188,18.67,0,10.67,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_13",40,75,52,23,0.6932
"2226","Tahiti_1",40,14,63.99,-17.5422,-149.6188,26.67,0,8,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_14",40,75,48,27,0.6399
"2227","Tahiti_1",40,15,48,-17.5422,-149.6188,38.67,0,5.33,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_15",40,75,36,39,0.48
"2228","Tahiti_1",40,16,53.33,-17.5422,-149.6188,36,0,6.67,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_16",40,75,40,35,0.5333
"2229","Tahiti_1",40,17,73.33,-17.5422,-149.6188,20,0,5.33,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_17",40,75,55,20,0.7333
"2230","Tahiti_1",40,18,69.33,-17.5422,-149.6188,13.33,0,12,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_18",40,75,52,23,0.6933
"2231","Tahiti_1",40,19,74.67,-17.5422,-149.6188,14.67,1.33,8,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_19",40,75,56,19,0.7467
"2232","Tahiti_1",40,2,3.99,-17.5422,-149.6188,0,5.33,0,90.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_2",40,75,3,72,0.0399
"2233","Tahiti_1",40,20,58.66,-17.5422,-149.6188,18.67,0,17.33,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_20",40,75,44,31,0.5866
"2234","Tahiti_1",40,21,84.01,-17.5422,-149.6188,14.67,0,1.33,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_21",40,75,63,12,0.8401
"2235","Tahiti_1",40,22,0,-17.5422,-149.6188,5.33,8,0,86.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_22",40,75,0,75,1e-04
"2236","Tahiti_1",40,23,26.65,-17.5422,-149.6188,56,0,8,4,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_23",40,75,20,55,0.2665
"2237","Tahiti_1",40,24,57.34,-17.5422,-149.6188,40,0,2.67,0,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_24",40,75,43,32,0.5734
"2238","Tahiti_1",40,25,2.67,-17.5422,-149.6188,5.33,1.33,0,90.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_25",40,75,2,73,0.0267
"2239","Tahiti_1",40,26,4,-17.5422,-149.6188,13.33,20,0,62.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_26",40,75,3,72,0.04
"2240","Tahiti_1",40,27,1.33,-17.5422,-149.6188,0,1.33,0,97.33,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_27",40,75,1,74,0.0133
"2241","Tahiti_1",40,28,0,-17.5422,-149.6188,4,4,0,92,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_28",40,75,0,75,1e-04
"2242","Tahiti_1",40,29,0,-17.5422,-149.6188,0,84,0,16,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_29",40,75,0,75,1e-04
"2243","Tahiti_1",40,3,47.99,-17.5422,-149.6188,10.67,26.67,2.67,12,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_3",40,75,36,39,0.4799
"2244","Tahiti_1",40,30,0,-17.5422,-149.6188,2.67,60,0,37.33,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_30",40,75,0,75,1e-04
"2245","Tahiti_1",40,4,4,-17.5422,-149.6188,2.67,18.67,0,74.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_4",40,75,3,72,0.04
"2246","Tahiti_1",40,5,0,-17.5422,-149.6188,5.33,44,0,50.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_5",40,75,0,75,1e-04
"2247","Tahiti_1",40,6,18.65,-17.5422,-149.6188,17.33,13.33,9.33,41.33,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_6",40,75,14,61,0.1865
"2248","Tahiti_1",40,7,44,-17.5422,-149.6188,18.67,26.67,2.67,6.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_7",40,75,33,42,0.44
"2249","Tahiti_1",40,8,14.66,-17.5422,-149.6188,1.33,26.67,6.67,50.67,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_8",40,75,11,64,0.1466
"2250","Tahiti_1",40,9,21.34,-17.5422,-149.6188,0,8,10.67,60,-0.226560898296897,-0.262042974480084,-0.0217965797043801,-0.0925658416288549,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Sediment and rubble","Rubble","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"40_SOCTAH1_9",40,75,16,59,0.2134
"2251","Tahiti_1",6,1,67.99,-17.5422,-149.6188,24,0,6.67,9.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_1",6,75,51,24,0.6799
"2252","Tahiti_1",6,10,77.33,-17.5422,-149.6188,4,61.33,4,17.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_10",6,75,58,17,0.7733
"2253","Tahiti_1",6,11,60,-17.5422,-149.6188,6.67,38.67,2.67,6.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_11",6,75,45,30,0.6
"2254","Tahiti_1",6,12,45.32,-17.5422,-149.6188,2.67,66.66,0,30.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_12",6,75,34,41,0.4532
"2255","Tahiti_1",6,13,53.32,-17.5422,-149.6188,0,76,0,24,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_13",6,75,40,35,0.5332
"2256","Tahiti_1",6,14,45.33,-17.5422,-149.6188,0,90.67,0,9.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_14",6,75,34,41,0.4533
"2257","Tahiti_1",6,15,60.01,-17.5422,-149.6188,6.67,81.33,0,8,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_15",6,75,45,30,0.6001
"2258","Tahiti_1",6,16,64,-17.5422,-149.6188,18.66,49.33,5.33,17.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_16",6,75,48,27,0.64
"2259","Tahiti_1",6,17,62.67,-17.5422,-149.6188,0,89.33,0,2.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_17",6,75,47,28,0.6267
"2260","Tahiti_1",6,18,34.67,-17.5422,-149.6188,56,6.66,6.67,4,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_18",6,75,26,49,0.3467
"2261","Tahiti_1",6,19,76,-17.5422,-149.6188,22.67,29.34,4,16,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_19",6,75,57,18,0.76
"2262","Tahiti_1",6,2,38.66,-17.5422,-149.6188,20,24,34.67,14.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_2",6,75,29,46,0.3866
"2263","Tahiti_1",6,20,62.66,-17.5422,-149.6188,0,89.33,1.33,8,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_20",6,75,47,28,0.6266
"2264","Tahiti_1",6,21,75.99,-17.5422,-149.6188,4,10.66,9.33,5.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_21",6,75,57,18,0.7599
"2265","Tahiti_1",6,22,50.66,-17.5422,-149.6188,26.67,24,5.33,2.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_22",6,75,38,37,0.5066
"2266","Tahiti_1",6,23,49.33,-17.5422,-149.6188,8,37.33,25.33,10.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_23",6,75,37,38,0.4933
"2267","Tahiti_1",6,24,37.33,-17.5422,-149.6188,16,0,10.67,0,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_24",6,75,28,47,0.3733
"2268","Tahiti_1",6,25,62.66,-17.5422,-149.6188,22.66,0,9.33,2.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_25",6,75,47,28,0.6266
"2269","Tahiti_1",6,26,62.67,-17.5422,-149.6188,8,8,12,0,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_26",6,75,47,28,0.6267
"2270","Tahiti_1",6,27,52,-17.5422,-149.6188,25.34,8,9.33,2.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_27",6,75,39,36,0.52
"2271","Tahiti_1",6,28,64,-17.5422,-149.6188,26.67,9.33,9.33,1.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_28",6,75,48,27,0.64
"2272","Tahiti_1",6,29,80.01,-17.5422,-149.6188,26.66,10.66,12,10.67,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_29",6,75,60,15,0.8001
"2273","Tahiti_1",6,3,49.33,-17.5422,-149.6188,32,44,0,16,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_3",6,75,37,38,0.4933
"2274","Tahiti_1",6,30,73.33,-17.5422,-149.6188,9.33,24,0,12,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_30",6,75,55,20,0.7333
"2275","Tahiti_1",6,4,41.33,-17.5422,-149.6188,18.66,49.33,8,17.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_4",6,75,31,44,0.4133
"2276","Tahiti_1",6,5,60,-17.5422,-149.6188,45.34,14.67,5.33,5.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_5",6,75,45,30,0.6
"2277","Tahiti_1",6,6,62.66,-17.5422,-149.6188,14.66,22.67,6.67,12,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_6",6,75,47,28,0.6266
"2278","Tahiti_1",6,7,49.34,-17.5422,-149.6188,2.67,53.33,2.67,41.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_7",6,75,37,38,0.4934
"2279","Tahiti_1",6,8,59.99,-17.5422,-149.6188,2.67,45.33,1.33,45.33,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_8",6,75,45,30,0.5999
"2280","Tahiti_1",6,9,54.68,-17.5422,-149.6188,5.33,52,8,12,1.9342624248569,1.93128789007223,-0.00827225919901238,-1.10829858685063,0.129099805314489,0.359322709480014,"Volcanic Island","West","Moderate","Corals and substrate","Fixed substrate","None",-0.116409237403276,1,3.3,1,-0.727747740734319,"6_SOCTAH1_9",6,75,41,34,0.5468
"2281","Tahiti_1",60,1,14.67,-17.5422,-149.6188,25.33,9.33,18.67,0,-0.662162108531476,-0.707307433707107,-0.0343566343606944,0.297853080504965,0.129099805314489,0.359322709480014,"Volcanic Island","West","Steep","CCA and sediment","Sediment substrate","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"60_SOCTAH1_1",60,75,11,64,0.1467
"2282","Tahiti_1",60,10,5.33,-17.5422,-149.6188,20,0,25.33,0,-0.662162108531476,-0.707307433707107,-0.0343566343606944,0.297853080504965,0.129099805314489,0.359322709480014,"Volcanic Island","West","Steep","CCA and sediment","Sediment substrate","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"60_SOCTAH1_10",60,75,4,71,0.0533
"2283","Tahiti_1",60,11,15.99,-17.5422,-149.6188,24,9.33,18.67,0,-0.662162108531476,-0.707307433707107,-0.0343566343606944,0.297853080504965,0.129099805314489,0.359322709480014,"Volcanic Island","West","Steep","CCA and sediment","Sediment substrate","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"60_SOCTAH1_11",60,75,12,63,0.1599
"2284","Tahiti_1",60,12,8,-17.5422,-149.6188,25.33,17.33,9.33,0,-0.662162108531476,-0.707307433707107,-0.0343566343606944,0.297853080504965,0.129099805314489,0.359322709480014,"Volcanic Island","West","Steep","CCA and sediment","Sediment substrate","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"60_SOCTAH1_12",60,75,6,69,0.08
"2285","Tahiti_1",60,13,7.99,-17.5422,-149.6188,29.33,13.33,13.33,0,-0.662162108531476,-0.707307433707107,-0.0343566343606944,0.297853080504965,0.129099805314489,0.359322709480014,"Volcanic Island","West","Steep","CCA and sediment","Sediment substrate","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"60_SOCTAH1_13",60,75,6,69,0.0799
"2286","Tahiti_1",60,14,10.66,-17.5422,-149.6188,26.67,14.67,22.67,0,-0.662162108531476,-0.707307433707107,-0.0343566343606944,0.297853080504965,0.129099805314489,0.359322709480014,"Volcanic Island","West","Steep","CCA and sediment","Sediment substrate","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"60_SOCTAH1_14",60,75,8,67,0.1066
"2287","Tahiti_1",60,15,2.66,-17.5422,-149.6188,13.33,65.33,8,0,-0.662162108531476,-0.707307433707107,-0.0343566343606944,0.297853080504965,0.129099805314489,0.359322709480014,"Volcanic Island","West","Steep","CCA and sediment","Sediment substrate","CCA",0.926617529730076,1,3.3,1,-0.727747740734319,"60_SOCTAH1_15",60,75,2,73,0.0266
